,id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,sub_area,area_m,raion_popul,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,oil_chemistry_raion,nuclear_reactor_raion,full_all,young_all,work_all,ekder_all,kremlin_km,big_road1_km,railroad_km,zd_vokzaly_avto_km,metro_km_avto,metro_km_walk,radiation_km,price_doc
21477,22257,2014-09-05,58,32.0,22.0,22.0,1.0,1993.0,2.0,10.0,3.0,Troparevo-Nikulino,11275073.5,112804,1,1,9,no,no,113897,14587,68234,29983,13.66707384,0.8884924129999999,1.184270276,14.86890774,0.7933776579999999,0.7933776579999999,2.233475282,10300000
21494,22290,2014-09-08,46,18.0,3.0,15.0,2.0,1971.0,1.0,8.0,3.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,13.35864537,2.702846602,1.17676925,13.33500233,1.126731464,1.126731464,0.249912689,3000000
20462,20202,2014-06-26,71,44.0,2.0,9.0,2.0,1983.0,3.0,9.0,3.0,Begovoe,4048456.782,41504,1,0,0,no,no,73007,4842,25933,10729,4.694896247,0.133898978,0.770087614,1.160737643,1.191775733,1.549249602,3.103957935,16600000
18481,15841,2014-03-07,30,22.0,3.0,5.0,2.0,1962.0,2.0,5.0,3.0,Fili Davydkovo,6982964.492000001,111374,2,0,5,no,no,89467,15500,65613,30261,10.30309298,1.182286395,1.498166623,8.881018417,3.297716414,3.297716414,1.496748516,5000000
23513,26624,2014-12-16,62,39.0,12.0,12.0,1.0,1975.0,3.0,8.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,12.88734721,0.758019998,2.085534624,12.58322594,2.028241186,1.984377686,2.027839522,10500000
16534,11570,2013-10-25,52,30.0,2.0,12.0,1.0,1977.0,2.0,8.0,3.0,Kapotnja,8097031.584,31167,0,0,0,yes,no,219609,3687,20975,6505,16.73086326,0.783100723,1.113746291,24.12594092,6.966268607999999,6.790660213,3.49580375,6200000
23965,27543,2015-01-27,81,48.0,10.0,14.0,1.0,1988.0,3.0,8.0,2.0,Jaroslavskoe,8338438.453,94236,1,1,3,no,no,81980,14309,58882,21045,14.30042302,0.510055307,0.130888118,10.93404368,5.956114769,6.015672501,1.093449016,11900000
15969,10239,2013-09-03,32,18.0,8.0,9.0,1.0,1973.0,1.0,6.0,2.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,16.43531782,2.31440289,2.142684561,17.11325549,0.569033754,0.569033754,2.235403077,5350000
22982,25499,2014-11-28,30,18.0,3.0,5.0,2.0,1964.0,2.0,5.0,2.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.15583491,0.626731069,1.881094469,16.61340632,2.556526521,2.556526521,4.772903175,1000000
21045,21362,2014-08-07,58,43.0,2.0,9.0,1.0,1970.0,3.0,6.0,2.0,Losinoostrovskoe,5361326.947,80917,1,0,1,no,no,79576,9111,49063,22743,15.02491044,0.994144086,0.355898581,11.84689625,3.65783426,3.65783426,1.575126719,8500000
20913,21136,2014-07-28,38,18.0,13.0,16.0,1.0,2006.0,1.0,8.0,4.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.26200639,2.349779648,1.974030692,22.56991896,1.041876825,1.041876825,1.182085108,6200000
23937,27492,2015-01-24,47,29.0,12.0,12.0,1.0,1969.0,2.0,6.0,2.0,Fili Davydkovo,6982964.492000001,111374,2,0,5,no,no,89467,15500,65613,30261,8.896970552,0.1999769189999999,0.438765306,7.019019298,3.317935877,2.900961604,1.072259555,8900000
24761,29173,2015-04-16,90,61.0,5.0,10.0,2.0,1957.0,4.0,8.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,8.315660289,2.855434252,0.078533317,5.907243881,0.7215135770000001,0.7215135770000001,1.232710847,18500000
16114,10545,2013-09-17,38,38.0,2.0,16.0,2.0,2013.0,1.0,10.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,27.00081593,3.088887133,4.517968528,35.62404834,11.42872244,12.65438623,12.61096381,2461794
22512,24501,2014-11-10,44,29.0,3.0,9.0,1.0,1974.0,2.0,6.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,11.38640347,3.3566655310000004,1.075687457,12.702058,0.982382794,0.982382794,1.0569687840000002,7000000
20310,19836,2014-06-19,44,28.0,2.0,9.0,5.0,1966.0,2.0,5.0,2.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,9.909234572,1.4465688280000002,4.234096202,11.39952781,1.154954603,1.68947682,0.81789824,9300000
23831,27271,2015-01-13,56,31.0,17.0,24.0,1.0,1995.0,2.0,8.0,3.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,13.06280335,3.189853704,5.378923378,14.16824668,1.15568572,1.13260839,1.006940917,12200000
22995,25524,2014-11-29,54,34.0,2.0,5.0,2.0,1958.0,2.0,8.0,3.0,Donskoe,5686537.395,48439,0,0,3,no,no,91100,7033,28737,12669,4.278701089,0.77097388,1.160414409,4.127490792,1.490409805,1.368406994,0.722689554,11000000
19968,19069,2014-05-29,36,19.0,8.0,17.0,1.0,2002.0,1.0,6.0,3.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,8.858101591,2.447700365,2.541133202,9.900397653,1.269687216,1.228046105,1.394806446,10000000
18520,15933,2014-03-12,63,60.0,14.0,20.0,1.0,2015.0,2.0,60.0,1.0,Poselenie Voskresenskoe,21494094.8,7122,0,0,0,no,no,9553,1021,4568,1533,25.73525569,4.586082038,1.266142006,29.25445952,2.436882294,2.436882294,7.576225387,6235000
20290,19789,2014-06-18,79,79.0,6.0,17.0,1.0,2015.0,3.0,1.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,22.37012991,2.808627924,1.872258393,26.27225656,2.295028376,2.295028376,9.491492225,8220547
17421,13567,2013-12-31,37,19.0,4.0,15.0,1.0,1975.0,1.0,10.0,3.0,Jaroslavskoe,8338438.453,94236,1,1,3,no,no,81980,14309,58882,21045,12.78337437,0.097946782,0.305749549,9.340504706,4.362575797,3.787776793,0.846716933,5850000
23087,25694,2014-12-02,38,19.0,15.0,17.0,1.0,1996.0,1.0,8.0,3.0,Brateevo,7587523.226,102590,0,0,5,no,no,85721,12551,69792,20247,15.81741712,1.948154348,2.985511984,17.62671994,0.3766659,0.3766659,1.632954725,6500000
21820,23001,2014-09-27,61,58.0,5.0,17.0,1.0,2015.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.6919043,3.481845093,3.024246456,24.84404146,0.801174699,0.08615836,3.41149159,6375700
24684,29020,2015-04-09,38,20.0,3.0,12.0,1.0,1979.0,1.0,8.0,2.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,15.36210402,1.227854243,0.260128472,12.58451555,4.226239943,4.223696625,1.33999478,6100000
21406,22095,2014-09-02,29,27.0,3.0,9.0,6.0,2015.0,1.0,1.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.5338708,14.3385449,13.31457522,14.20739023,2201706
21180,21602,2014-08-18,44,29.0,4.0,9.0,1.0,1977.0,2.0,5.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.338,145576,1,0,6,no,no,129207,13595,104635,27346,17.20880481,1.267839585,2.88787791,18.05671735,1.004862092,1.004862092,2.978457176,6800000
17905,14585,2014-02-04,48,31.0,11.0,12.0,5.0,1967.0,2.0,8.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,14.17229553,1.417586644,2.0108404330000003,11.93059508,1.989707447,1.875600553,2.107406381,6700000
22795,25129,2014-11-22,45,27.0,3.0,9.0,1.0,1973.0,2.0,6.0,2.0,Pechatniki,18445806.5,83369,0,0,2,no,no,43795,10341,51393,21635,9.14755009,1.882746287,0.296664355,10.0826167,0.099314044,0.099314044,0.23618259,6900000
23409,26407,2014-12-15,62,1.0,7.0,1.0,1.0,2014.0,2.0,1.0,1.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.7528432,1.74485586,1.6632749690000002,16.40081357,0.031808467,0.031808467,5.509276754,11684305
21608,22536,2014-09-15,79,44.0,17.0,17.0,1.0,2003.0,3.0,12.0,3.0,Jaroslavskoe,8338438.453,94236,1,1,3,no,no,81980,14309,58882,21045,14.60516051,0.467312907,0.138922307,11.15028539,6.1723564820000005,6.231914214,1.39049208,13600000
21675,22671,2014-09-19,29,16.0,7.0,12.0,2.0,1964.0,1.0,4.0,1.0,Begovoe,4048456.782,41504,1,0,0,no,no,73007,4842,25933,10729,5.237405652,0.050105012,1.585482895,2.244513575,1.32878357,0.958600319,2.748714517,6900000
22904,25349,2014-11-26,45,16.0,10.0,1.0,1.0,2014.0,1.0,1.0,1.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,10.87238071,2.485540594,0.347522836,7.875195275,0.969486787,0.4579531639999999,3.024159012,8308300
24041,27697,2015-02-03,52,35.0,4.0,9.0,1.0,1975.0,3.0,6.0,3.0,Orehovo-Borisovo Juzhnoe,7128794.338,145576,1,0,6,no,no,129207,13595,104635,27346,16.66323238,1.996188018,2.319866234,17.50844786,1.02957757,0.992008585,2.571907435,8190000
24300,28217,2015-03-05,76,45.0,8.0,17.0,1.0,1987.0,3.0,10.0,3.0,Krylatskoe,12164477.11,78507,2,0,6,no,no,67710,10175,48620,19712,12.88554461,0.764812626,3.4116877430000003,14.03372013,1.006899734,1.006899734,2.179669565,14700000
16276,10951,2013-10-03,19,13.0,2.0,5.0,2.0,1961.0,1.0,0.0,2.0,Sokolinaja Gora,7905261.321,85956,5,1,8,no,no,85083,9647,55337,20972,6.662933578,1.379094101,0.129737571,6.529892604,1.723740934,1.723740934,2.049502685,3670000
22159,23752,2014-10-20,40,24.0,8.0,12.0,2.0,1964.0,2.0,6.0,3.0,Begovoe,4048456.782,41504,1,0,0,no,no,73007,4842,25933,10729,5.237405652,0.050105012,1.585482895,2.244513575,1.32878357,0.958600319,2.748714517,8900000
21328,21927,2014-08-27,37,19.0,12.0,17.0,1.0,2000.0,1.0,7.0,3.0,Lefortovo,8993640.418,89971,5,1,7,no,no,142243,10778,58895,20298,5.731328845,0.137385313,0.277031151,4.7535102380000005,0.240409845,0.240409845,0.993716647,8950000
16373,11176,2013-10-11,59,33.0,5.0,17.0,1.0,1993.0,2.0,10.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,13.54311223,1.181722484,0.173682281,10.93499027,2.677979534,3.2072453710000004,1.722478096,8650000
18439,15741,2014-03-05,31,20.0,1.0,5.0,1.0,1965.0,1.0,5.0,2.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,12.86651335,2.361494432,0.255904727,10.56998245,1.5218635,1.5218635,0.522225948,4900000
22023,23425,2014-10-09,41,18.0,3.0,17.0,1.0,2004.0,1.0,8.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,14.83896686,0.756632113,2.699619273,12.84679977,2.950468384,2.950468384,2.808366267,6150000
24338,28307,2015-03-11,77,77.0,5.0,17.0,1.0,2016.0,1.0,10.0,1.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,13.31001295,1.517625393,1.492414923,12.76961097,1.894725781,1.894725781,2.75327182,8958812
15853,9785,2013-08-13,38,22.0,2.0,12.0,5.0,1966.0,2.0,7.0,2.0,Severnoe Izmajlovo,4190070.548,85083,0,0,4,no,no,139322,11746,49742,23595,12.02802491,3.073197042,1.33023813,9.569723465,1.02353734,1.022881084,1.187105081,6080000
23897,27407,2015-01-21,48,31.0,6.0,14.0,5.0,1971.0,2.0,9.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.27328329,1.462957647,0.196580947,14.16980501,2.198673642,2.198673642,1.436369557,7250000
15782,9390,2013-07-23,81,55.0,7.0,8.0,2.0,1956.0,3.0,8.0,2.0,Lomonosovskoe,3326418.7410000004,83844,1,0,1,no,no,64317,10333,49242,24269,8.734095367,0.00171886,3.225925319,10.79258919,2.7005338880000003,1.4630567369999998,1.291764708,18000000
21984,23341,2014-10-07,39,23.0,10.0,12.0,5.0,1969.0,2.0,6.0,2.0,Novogireevo,4395332.782,94561,2,0,5,no,no,72131,13523,56908,24130,9.762773421,2.4656362,0.360289492,10.4505905,2.066179293,2.066179293,1.40494647,2000000
19421,17884,2014-04-25,58,41.0,3.0,9.0,1.0,1971.0,3.0,6.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.43557083,1.336994045,1.1335730309999998,13.58539812,3.022933018,2.367587329,2.023433846,7800000
21502,22310,2014-09-08,64,64.0,1.0,3.0,4.0,2014.0,2.0,0.0,1.0,Poselenie Filimonkovskoe,35747947.91,2546,0,0,0,no,no,2942,365,1633,548,28.73814133,4.544916838,6.672811964,38.5338708,14.3385449,13.31457522,14.20739023,5877000
17206,13051,2013-12-12,63,33.0,2.0,17.0,1.0,2006.0,2.0,12.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.32977207,3.470897028,3.2773745780000003,23.1030776,2.137364003,2.137364003,2.396176306,2990000
23909,27439,2015-01-22,32,19.0,7.0,9.0,1.0,1977.0,1.0,6.0,3.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,16.63135695,1.7062370669999998,4.248077764,19.24383905,0.529737276,0.205795908,1.582367267,6500000
21658,22641,2014-09-18,86,37.0,7.0,12.0,2.0,1975.0,2.0,14.0,2.0,Sokol'niki,10320473.23,57405,3,0,6,no,no,85956,5682,35003,16720,4.992742039,0.40643152,0.2925923589999999,3.1514018210000003,1.3139416309999998,1.273162651,3.410536498,22400000
20052,19270,2014-06-03,31,18.0,5.0,5.0,2.0,1963.0,1.0,5.0,2.0,Koptevo,4787424.272,96959,4,0,0,no,no,78810,13901,59120,23938,9.067070589,1.285947673,0.171444569,9.182677945,1.830071566,1.838312985,4.258899952,1000000
22234,23897,2014-10-23,31,19.0,3.0,5.0,2.0,1961.0,1.0,5.0,3.0,Pokrovskoe Streshnevo,13089795.79,53786,4,0,5,no,no,178473,6931,33149,13706,12.78877917,2.4374273840000003,0.204517708,10.56978703,1.5216680809999998,1.5216680809999998,0.625687784,6700000
18105,15033,2014-02-14,37,22.0,3.0,9.0,5.0,1965.0,2.0,7.0,3.0,Lomonosovskoe,3326418.7410000004,83844,1,0,1,no,no,64317,10333,49242,24269,8.596871163,0.52105977,3.222379292,9.436340057,1.610992286,1.6031365919999998,1.873937773,8000000
16922,12439,2013-11-25,54,30.0,9.0,12.0,1.0,1977.0,2.0,8.0,3.0,Ljublino,17881913.61,165727,3,0,4,no,no,89971,23651,107626,34450,12.31871096,2.677564799,2.603786663,14.29864622,1.259530362,1.259530362,0.865958131,7480000
17666,14072,2014-01-24,45,29.0,4.0,5.0,1.0,1968.0,2.0,5.0,3.0,Kon'kovo,7811375.433999999,153248,3,0,11,no,no,123000,16468,100062,36718,12.52351362,3.05574566,5.093981169,13.65338735,1.44002062,1.424723973,1.4912205580000002,6600000
20572,20445,2014-06-30,58,32.0,12.0,17.0,1.0,2011.0,2.0,12.0,3.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,19.42365545,3.658360308,3.18856418,23.50897049,2.0403965580000003,0.6464560779999999,3.241564474,6024100
21242,21745,2014-08-21,43,27.0,5.0,5.0,2.0,1961.0,2.0,5.0,3.0,Vojkovskoe,5333221.259,64931,2,0,5,no,no,73148,8240,38266,18425,11.06718687,1.252912528,0.1610510319999999,10.201045,1.677541082,1.614950271,3.959014264,5900000
20377,19992,2014-06-23,52,52.0,10.0,17.0,4.0,2015.0,2.0,10.0,1.0,Solncevo,11324091.93,113897,2,0,5,no,no,125111,16287,75334,22276,16.95715522,1.7945698019999998,0.8744451190000001,20.07121948,2.037572376,2.037572376,4.687054293,5263402
17815,14399,2014-01-31,46,27.0,1.0,9.0,1.0,1972.0,2.0,6.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,14.72022378,1.991707543,6.476315323,15.67947032,0.932111548,0.932111548,0.240474968,7150000
18045,14905,2014-02-12,38,18.0,5.0,17.0,1.0,1989.0,1.0,8.0,2.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,15.45580062,1.697519107,1.394119167,19.17578696,0.631480614,0.631480614,3.919117059,6250000
18065,14941,2014-02-12,38,20.0,7.0,12.0,1.0,1985.0,1.0,8.0,3.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,16.0436489,1.551751309,0.6671142879999999,15.43835938,1.824510728,1.819766437,2.719413222,6700000
20094,19374,2014-06-05,72,44.0,11.0,17.0,1.0,1993.0,3.0,10.0,2.0,Mitino,12583535.69,178473,1,0,11,no,no,21155,28563,120381,29529,18.41428008,1.710664806,1.04293588,16.39524257,1.28349289,1.28349289,5.319366434,1000000
22413,24252,2014-10-31,32,15.0,1.0,9.0,1.0,1973.0,1.0,6.0,3.0,Ivanovskoe,10207215.1,122862,1,0,1,no,no,157010,12919,77612,32331,12.62853942,0.898627491,1.940093243,12.5852287,1.558421774,1.514558274,1.779328339,5600000
20151,19475,2014-06-07,36,22.0,6.0,9.0,5.0,1964.0,1.0,7.0,2.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,11.15065753,0.419798857,0.626359275,10.61338835,1.089582944,1.226121515,0.745276127,3000000
19151,17279,2014-04-11,41,17.0,2.0,17.0,1.0,2008.0,1.0,10.0,3.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,23.37369741,0.4786231079999999,3.673876085,30.92768742,6.732361525,5.700245301,9.301083997,5700000
25046,29872,2015-05-22,40,24.0,8.0,9.0,1.0,1978.0,2.0,6.0,2.0,Jasenevo,24813850.39,174831,1,0,7,no,no,178264,23483,105171,46177,15.55741888,2.66855412,5.121330116,17.50631592,1.431932744,1.264437852,2.568239964,7500000
19736,18557,2014-05-19,61,58.0,13.0,17.0,1.0,2014.0,2.0,1.0,1.0,Nekrasovka,11391678.48,19940,0,0,0,no,no,247469,3459,13331,3150,20.54946417,1.905125046,1.214861324,24.06121446,3.776835959,3.776835959,4.317743898,6344800
23407,26399,2014-12-15,59,42.0,4.0,9.0,1.0,1968.0,3.0,6.0,3.0,Troparevo-Nikulino,11275073.5,112804,1,1,9,no,no,113897,14587,68234,29983,12.97686629,0.181252571,3.903619721,13.57234525,1.494668091,1.383625316,0.554494439,4900000
20933,21167,2014-07-30,52,30.0,16.0,16.0,1.0,1982.0,2.0,8.0,2.0,Dmitrovskoe,7126815.285,87713,1,0,5,no,yes,100846,9604,61600,16509,16.2183158,1.104127501,1.350285433,13.33900477,4.0039577930000005,4.0039577930000005,2.249580755,8300000
24561,28769,2015-04-01,56,29.0,5.0,6.0,1.0,1998.0,2.0,11.0,3.0,Juzhnoe Butovo,26155137.04,178264,1,0,4,no,no,102618,30808,121369,26087,25.22730111,3.921554748,0.994402105,27.27166153,1.302239547,1.302239547,7.076001021000001,3000000
18496,15879,2014-03-11,44,28.0,8.0,8.0,2.0,1963.0,2.0,5.0,2.0,Sokol,3496889.653,57107,0,0,3,no,no,57995,6807,36496,13804,8.476292395,1.109147013,0.146868269,6.957518828,0.568845086,0.5194681210000001,2.9820592999999995,8000000
23571,26741,2014-12-18,62,45.0,3.0,12.0,1.0,1981.0,3.0,6.0,3.0,Juzhnoe Tushino,7887684.174,104434,0,0,1,no,no,105663,12906,65729,25799,14.72744859,1.788653677,0.408355521,13.62992843,0.906350435,0.906350435,2.081334564,11500000
20753,20833,2014-07-14,52,30.0,2.0,17.0,1.0,2000.0,2.0,9.0,3.0,Cheremushki,5467178.308999999,102618,3,0,6,no,no,130396,12524,65782,24312,9.320332675,2.457729165,3.019134362,10.21906922,1.109375822,1.094761487,0.908093318,13150000
22723,24952,2014-11-19,37,19.0,17.0,22.0,5.0,1986.0,1.0,9.0,2.0,Strogino,16751119.46,155427,1,0,10,no,no,156377,20003,97920,37504,15.23506225,0.217785046,2.094800934,16.57304334,0.752953768,0.704554453,4.041642572,1000000
18930,16834,2014-04-01,42,42.0,8.0,0.0,1.0,2014.0,1.0,9.0,4.0,Poselenie Rjazanovskoe,41335397.7,17790,0,0,0,no,no,7122,2633,11081,4076,32.18003713,5.011033455,2.216060073,34.61260105,12.01460093,12.01460093,13.84961607,5821080
20383,20009,2014-06-23,40,40.0,19.0,20.0,1.0,2014.0,1.0,6.0,1.0,Poselenie Vnukovskoe,25536296.81,4001,0,0,1,no,no,17790,574,2566,861,21.90579236,2.808076717,1.727223335,25.69946149,1.722233308,1.722233308,9.036942213,5005513
24059,27728,2015-02-04,60,43.0,7.0,9.0,1.0,1972.0,3.0,5.0,2.0,Teplyj Stan,8392316.21,130396,1,0,5,no,no,90114,15541,76776,38079,16.2084914,0.4689838189999999,6.240852316000001,18.28912041,2.12351701,2.12351701,1.583458586,8800000
17350,13395,2013-12-24,47,30.0,12.0,12.0,1.0,1976.0,2.0,6.0,2.0,Lianozovo,5646405.14,79576,3,0,3,no,no,68630,10019,51295,18262,16.00826601,1.525945981,0.6355198989999999,14.32802685,1.33946992,1.0854159840000002,1.139751774,7180000
16849,12273,2013-11-19,44,28.0,3.0,9.0,1.0,1970.0,2.0,6.0,2.0,Veshnjaki,10518366.87,118945,2,0,4,no,no,104410,11729,74032,33184,12.22125634,1.757518347,0.2623262739999999,12.53701809,0.906983956,0.906983956,1.323681255,6450000
22273,23982,2014-10-27,40,18.0,12.0,17.0,1.0,2013.0,1.0,8.0,1.0,Poselenie Moskovskij,40366999.51,21819,0,0,2,no,no,7341,3128,13996,4695,22.52545225,0.558818839,3.850010865,30.54271424,6.347388344,5.323418663,8.381020071,3100000
18849,16656,2014-03-27,57,30.0,6.0,9.0,1.0,2004.0,2.0,12.0,3.0,Kosino-Uhtomskoe,14883622.34,72131,1,0,0,no,no,102828,13954,49242,8935,17.63533103,3.036786774,2.660317358,22.17752009,0.979420257,0.979420257,1.848740343,7500000
21189,21625,2014-08-18,76,44.0,15.0,17.0,1.0,1984.0,3.0,10.0,3.0,Beskudnikovskoe,3292112.223,73148,1,0,2,no,no,41504,9308,44449,19391,14.322711800000002,0.163092454,1.524638273,10.70419567,1.5636243019999998,1.5636243019999998,2.663913918,11000000
17242,13147,2013-12-16,56,34.0,7.0,9.0,2.0,1959.0,2.0,7.0,3.0,Danilovskoe,12495435.25,91100,3,0,11,no,no,102590,12370,54478,24252,5.753365474,0.30159114,0.33452917,7.708469396,0.377765229,0.439640186,3.61376844,2000000
17392,13485,2013-12-27,57,38.0,9.0,9.0,1.0,1979.0,3.0,5.0,3.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,12.32135593,0.7167822620000001,0.420779526,9.109823819,1.542067843,1.440159349,1.292037815,7500000
18082,14983,2014-02-13,60,34.0,8.0,17.0,1.0,1995.0,2.0,10.0,2.0,Novokosino,3707575.212,103746,1,0,4,no,no,94561,11940,73158,18648,14.80581178,1.046352071,1.251588319,20.14899378,0.915757622,0.81890463,3.936686769,8600000
16452,11357,2013-10-18,77,41.0,3.0,16.0,2.0,2003.0,2.0,13.0,3.0,Hovrino,5264733.751,80791,0,0,1,no,no,81887,11356,47628,21807,14.08102571,2.166472591,0.776181927,11.0459729,2.407343645,2.442320216,2.324088499,13300000
21409,22111,2014-09-02,44,29.0,2.0,9.0,1.0,1976.0,2.0,6.0,2.0,Gol'janovo,14286990.83,157010,3,0,5,no,no,12327,16831,98260,41919,14.3686285,0.79935744,2.558621382,11.80994382,1.913612438,1.913612438,2.621555443,5920000
16476,11420,2013-10-21,31,21.0,1.0,9.0,1.0,1964.0,1.0,5.0,3.0,Obruchevskoe,6050064.566000001,78616,2,1,4,no,no,83844,9414,51445,17757,11.6010369,0.790558593,4.970656017,12.765557800000002,1.876993183,1.439225133,0.788648555,1100000
15707,8795,2013-06-29,49,29.0,7.0,12.0,1.0,1976.0,2.0,9.0,3.0,Losinoostrovskoe,5361326.947,80917,1,0,1,no,no,79576,9111,49063,22743,15.06059749,1.177276694,0.867789686,11.30300599,3.113943996,3.113943996,1.412765091,1000000
21880,23128,2014-09-30,45,30.0,3.0,5.0,1.0,1964.0,2.0,5.0,2.0,Caricyno,8287309.438999999,125354,3,0,2,no,no,145576,11908,84387,29059,13.46622984,3.062555065,0.870545475,13.72682633,1.518555472,1.2517204709999998,0.305618973,6100000
18804,16554,2014-03-26,54,30.0,10.0,16.0,1.0,1983.0,2.0,8.0,2.0,Mar'ina Roshha,4684027.803,65972,3,0,7,no,no,26943,7150,43472,15350,3.728659902,0.5355739079999999,0.977109685,2.061097116,1.092159323,1.049614992,2.294156967,12300000
20923,21150,2014-07-29,54,31.0,2.0,16.0,1.0,1981.0,2.0,8.0,3.0,Bibirevo,6407578.1,155572,1,0,16,no,no,86206,21154,98207,36211,15.52478963,0.7920388709999999,1.030885837,15.39563167,1.974131839,1.866328623,1.991404666,8220000
15858,9819,2013-08-14,41,25.0,5.0,5.0,5.0,1962.0,2.0,5.0,3.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,9.433386833,0.379214321,2.155074387,9.435140494,2.632557772,2.60576126,0.451399086,6250000
24710,29077,2015-04-13,58,44.0,1.0,9.0,1.0,1974.0,3.0,5.0,2.0,Horoshevo-Mnevniki,18036436.51,166803,2,0,3,no,no,155427,24814,100601,41388,10.73617953,0.320366378,3.272482834,11.42563508,3.717551665,3.690755152,0.964899337,8500000
16665,11881,2013-11-06,58,58.0,14.0,14.0,1.0,2015.0,2.0,1.0,1.0,Nagornoe,5293464.965,77878,3,0,2,no,no,115352,10600,49882,17396,8.468180406,0.4924505389999999,0.260440451,9.119446745,0.688337538,0.688337538,1.400513596,11425550
16220,10810,2013-09-27,80,46.0,6.0,14.0,1.0,1984.0,3.0,8.0,3.0,Orehovo-Borisovo Severnoe,7462269.562999999,129207,0,0,4,no,no,77878,10079,83861,35267,16.55231806,2.019590771,3.006681879,16.86259916,0.774775384,0.530760596,2.719398076,13100000
19624,18343,2014-05-13,51,34.0,4.0,9.0,1.0,1971.0,3.0,6.0,2.0,Vostochnoe Degunino,3875439.354,94564,1,0,4,no,no,64931,13938,59008,21618,12.03859259,0.822056922,0.135955341,8.817786407,1.250030431,1.250030431,0.949706137,7700000
